Key,English,French,German,Italian,Portuguese,Spanish,Russian,Japanese,Chinese
DLG_RUSSIANSURVIVOR1_2,"Yes, sorry. I am Ivan. You look strange. You are from Jonestown?","Oh, désolé. Je m'appelle Ivan. Tu as l'air bizarre. Tu viens de Jonestown ?","Ja, tut mir leid. Ich bin Ivan. Du siehst seltsam aus. Kommst du aus Jonestown?","Sì, scusa. Sono Ivan. Hai un aspetto strano. Sei di Jonestown?","Sim, desculpe. Sou Ivan. Você não é familiar. Veio de Jonestown?","Ah, perdona. Soy Iván. No pareces ser de por aquí... ¿Eres de Jonestown?","Да, извини. Я Иван. Ты странно выглядишь. Ты из Джонстауна?","ああ、すまない。オレはイヴァン。
しかしヘンな見た目だな、
ジョーンズタウンから来たのか？",噢，抱歉，我是伊万。你看着很奇怪，是从琼斯敦过来的吗？
DLG_RUSSIANSURVIVOR1_3,My name is Indra; I did come through there. I know I look weird; nanotech did this to me.,"Mon nom est Indra, je suis passée par là, oui. Je sais que mon aspect peut surprendre. C'est à cause de la nanotechnologie.","Mein Name ist Indra; ich bin dort durchgekommen. Ich weiß, dass ich seltsam aussehe; Nanotechnologie hat das mit mir gemacht.","Mi chiamo Indra, sono arrivata da lì. So di avere un aspetto strano; è per colpa della nanotecnologia.","Meu nome é Indra, eu vim através dali. Eu sei que pareço estranha, a nanotecnologia fez isso comigo.","Me llamo Indra, y sí, vengo de ahí. Sé que me veo rara; es por la nanotecnología.","Меня зовут Индра. Я и правда пришла оттуда. И да, выгляжу я странно, это все вина нанотехнологии.","私はインドラ。
ジョーンズタウンを通り抜けてきたの。
ナノテクノロジーのせいでこうなってて、
ヘンな見た目なのは理解してるわ。",我叫因德拉，我确实来自琼斯敦。我知道自己现在样子很奇怪，全是拜纳米科技所赐。
DLG_RUSSIANSURVIVOR1_10,I'm guessing you are with the Kazakhs?,J'imagine que tu es avec les Kazakhs ?,"Ich vermute, du gehörst zu den Kasachen?","Suppongo che tu sia con i kazaki, giusto?",Suponho que você esteja com os Kazakhs?,¿Imagino que estás con los kazajos?,"Предположу, что ты с казахами?",他のカザフ人たちは一緒じゃないの？,我猜你是哈萨克人的朋友？
DLG_RUSSIANSURVIVOR1_4,"Strange machines all over here, watch out, heh heh!","Machines étranges partout par ici, faut faire attention, hé hé !","Seltsame Maschinen überall hier, pass auf, heh heh!","Ci sono strane macchine dappertutto, quindi stai attenta, eh eh!","Muitas máquinas estranhas por ali, tome cuidado. Heh heh!","¡Hay máquinas extrañas por todo lugar, cuidado! Je, je.","Тут везде странные машины, смотри по сторонам, хе-хе!","どこもかしこもヘンな機械しかいないだろ。
周りをよく見ろよ、へへ！",到处都是古怪的机器，千万小心，嗐，嗐！
DLG_RUSSIANSURVIVOR1_5,"Anyway, Drushka took other Kazakhs through breach into next world, PAST breach. Even stranger there. They are crazy! So I stay here.","Enfin, Drushka a emmené les autres Kazakhs à travers la brèche vers l'autre monde, DERRIÈRE la brèche. Encore plus bizarre là-bas. Ils sont fous ! Alors moi, je reste ici.","Wie auch immer, Drushka hat andere Kasachen durch den Bruch in die nächste Welt gebracht, HINTER den Bruch. Dort ist es noch seltsamer. Die sind verrückt! Also bleibe ich hier.","Comunque, Drushka ha portato altri kazaki attraverso la breccia in un altro mondo, DIETRO la breccia. È ancora più strano lì. Sono matti! Così io sono rimasto qui.","Enfim, Drushka levou outros Kazakhs através da Ruptura para o próximo mundo, Ruptura PASSADA. Ainda mais estranho lá. Eles são louco! Então fiquei aqui.","Bueno, Drushka tomó demás kazajos a través de brecha a próximo mundo, MAS ALLÁ de brecha. Más raro todo ahí. ¡Están locos! Yo quedo aquí.","Опять же, Друшка провела остальных казахов через разлом в другой мир, через ПРОШЛЫЙ разлом. Там все еще страннее. Они психи! Поэтому я тут и остался.","まあ、他のカザフ人たちはドルシュカが
隣の世界に連れて行った。
ブリーチを越えていくなんてよ。
そこには知らないヤツらだっているのに
正気じゃないぜ！
だからオレはここに残ったんだ。",对了，杜卢什卡又带着一批哈萨克人进了隙界，去了下一个世界，在隙界后面，那个地方蹊跷更多。他们疯了！所以我留了下来。
DLG_RUSSIANSURVIVOR1_7,Yet another world? I don't blame you. Did you see another woman come through here besides me?,Encore un autre monde ? Je te comprends. As-tu vu une autre femme passer ici ?,Noch eine andere Welt? Das kann ich dir nicht verdenken. Hast du außer mir noch eine andere Frau hier durchkommen sehen?,"Un altro mondo ancora? Non ti biasimo. Hai visto un'altra donna passare da qui, oltre me?","Mais outro mundo? Eu não culpo você. Você outra mulhar aqui, além de mim?",¿Otro mundo más? No te culpo. ¿Viste pasar a alguna otra mujer antes de mí?,"В другой мир? Я тебя не виню. Тут, случаем, еще одна женщина не появлялась?","まだもう１つ世界があるの？
まあ、あなたの気持ちも分かるわ。
ところで私以外にもうひとり
別の女がここに来なかった？",还有一个世界？我觉得你这样也没错。你有没有看到别的女人来这个地方？
DLG_RUSSIANSURVIVOR1_8,"I see many, MANY strange thing - robot, monster, trap ... *sigh*. But not woman.","Je vois beaucoup, BEAUCOUP de trucs bizarres... Robot, monstres, pièges... *soupir* Mais pas de femme.","Ich sehe viele, VIELE seltsame Dinge – Roboter, Monster, Fallen ... *seufz* Aber keine Frau.","Vedo tante, TANTISSIME cose strane - robot, mostri, trappole… *sigh*. Ma niente donne.","Eu vejo muitas, MUITAS coisas estranhas - robôs, monstros, armadilhas... *suspira*. Mas mulher não.","Veo muchas, MUCHAS cosas raras: robot, monstruo, trampa... *suspira*. Pero mujer no.","Я вижу тут СТОЛЬКО странных вещей — роботов, монстров, ловушки... *вздыхает*. А женщин нет.","ロボットにモンスターにトラップに…
ヘンなものならイヤって程見たぞ…ハア…
でも女は見なかったかな。",我在这里见过很多很多古怪的东西，机器人、怪物、陷阱……*叹气*，不过没见过女人。
DLG_RUSSIANSURVIVOR1_9,Thanks for your help. Stay safe.,Merci pour ton aide. Fais attention à toi.,Danke für deine Hilfe. Pass auf dich auf.,Grazie dell'aiuto. Abbi cura di te.,Agradeço a sua ajuda. Se cuide.,Gracias por tu ayuda. Cuídate.,Спасибо за помощь. Береги себя.,情報をありがとう。気をつけてね。,谢谢，多多保重。
DLG_RUSSIANSURVIVOR2_0,Hello again. Any news?,Salut. Des nouvelles ?,Hallo noch mal. Gibt’s was Neues?,Ciao di nuovo. Qualche novità?,Olá de novo. Alguma novidade?,Hola de nuevo. ¿Alguna novedad?,Привет снова. Есть новости?,また会ったわね。何か新しいことはあった？,你好，我又来了，有什么新消息吗？
DLG_RUSSIANSURVIVOR2_1,"No, all is still same crazy bullshit, heh heh!
 
Thank you for checking me.","Non, c'est toujours la même folie par ici, hé hé !
 
 Merci de venir voir comment je vais.","Nein, alles ist immer noch derselbe verrückte Schwachsinn, heh heh!
 
 Danke, dass du nach mir schaust.","No, sempre le stesse folli stronzate, eh eh!
 
 Grazie per aver chiesto.","Não, tudo continua a mesma bobagem maluca, heh heh!
  
 Obrigado por perguntar.","No, todo sigue bastante loco, de siempre. ¡Je, je, je!
  
  Gracias por preguntar.","Нет, вокруг происходит все та же гребаная херня, хе-хе!
 
Но спасибо, что справилась.","いいや、何もかもイカれたまんまだ、へへ！

気にかけてくれてありがとよ。","没有，还是那些乱七八糟的事情，嗐，嗐！

你还来关心我，多谢。"
DLG_RUSSIANSURVIVORINFECTED_0,Please ... stay back ... демон ...,S'il te plaît... garde tes distances ... демон ...,Bitte ... bleib zurück ... демон ...,Per favore… stai indietro… демон...,Por favor... fique longe... демон ...,Por favor... aléjate... демон...,Pojalusta... Ne podhodi... demon...,頼む…近づかないでくれ…демон...,демон……不要……过来……
DLG_ENTERBUNKER_0,What is this place?,Quel est cet endroit ?,Was ist das für ein Ort?,Che posto è questo?,Que lugar é esse?,¿Qué es este lugar?,Что это за место?,ここは何の場所？,这里是什么地方？
DLG_ENTERBUNKER_1,They used to say it was the home of the gods.,Ils disaient autrefois que c'était la demeure des dieux.,"Früher sagte man, es sei die Heimat der Götter.",Dicevano che fosse la casa degli dèi.,Eles diziam que era o lar dos deuses.,"Antes, decían que era el hogar de los dioses.","Говорят, раньше это был дом богов.","みんなはここを
神々の住処と呼んでいたんだ。",他们从前说这里是众神的家园。
DLG_ENTERBUNKER_2,"I kinda doubt that, though.","J'ai quelques doutes, néanmoins.",Aber das bezweifle ich irgendwie.,Ma io ne dubito.,Mas eu duvido.,"Pero lo dudo, la verdad.",Хотя я в этом что-то не уверен.,ぼくはあまり信じてなかったけど。,不过我不太相信。
DLG_ENTERBUNKER_3,"Whoever made it, we used it as a kind of factory to help with the war.","Qui que ce soit qui l'ait construit, ça nous servait d'usine pour aider à l'effort de guerre.","Wer auch immer es gebaut hat, wir haben es als eine Art Fabrik benutzt, um im Krieg zu helfen.","Non so chi l'abbia creata, ma noi l'abbiamo usata come fabbrica in tempo di guerra.","Não sei quem construiu, mas usávamos como um tipo de fábrica, para ajudar na guerra.","Como sea, nosotros lo usamos como fábrica improvisada durante la guerra.","Не знаю, кто все это построил, но в войну мы использовали это место в качестве фабрики.","誰が建てたのかは知らないけど、
戦争のための工場みたいに
使われていたんだ。",这个地方不知道是谁建的，我们当时就在这里生产战争需要的物资。
